"UID","Xsugg","Ysugg","Type","Unit","Walker","PassGrid","Section","FragNo","Material","MatSimple","PrimBlank","SecBlank","Length","Thickness","Width","ToolType","SubType","BifaceComp","ProjNotes"
"6375-1755-S-L1252",706378.3,3971759.2,"grid","6375-1755",51,5,"S",1252,"wc","c","flake","flake fragment",27.6,6.4,16.2,"n","","",""
"6375-1755-S-L1253",706371.5,3971757.3,"grid","6375-1755",51,5,"S",1253,"wc","c","core","flake core fragment",37.2,16.3,27.8,"n","","",""
"6375-1755-S-L1254",706378.7,3971753.4,"grid","6375-1755",51,5,"S",1254,"wc","c","flake","flake",45.9,11.4,29.4,"n","","",""
"6375-1755-S-L1257",706379.9,3971754.7,"grid","6375-1755",51,5,"S",1257,"wc","c","shatter","shatter",21,14.6,29.3,"n","","",""
"6375-1755-S-L1258",706371.8,3971751.2,"grid","6375-1755",51,5,"S",1258,"wc","c","flake","flake fragment",22.3,9.4,20.4,"n","","",""
"6375-1755-S-L1259",706370.2,3971757.6,"grid","6375-1755",51,5,"S",1259,"wc","c","flake","flake fragment",17,6.8,18.6,"n","","",""
"6375-1755-S-L1260",706376.2,3971752.6,"grid","6375-1755",51,5,"S",1260,"wc","c","flake","flake fragment",18.8,5.7,20,"n","","",""
"6375-1755-S-L1261",706372,3971755.4,"grid","6375-1755",51,5,"S",1261,"wc","c","shatter","shatter",16.1,11.6,10.5,"n","","",""
"6375-1755-V-L1267",706372.1,3971753.5,"grid","6375-1755",51,5,"V",1267,"wc","c","flake","flake",31.5,10.2,25.3,"n","","",""
"6375-1755-V-L1268",706374.9,3971757.7,"grid","6375-1755",51,5,"V",1268,"wc","c","flake","flake",24.2,8.5,35.8,"n","","",""
"6385-1705-S-L1324",706385.8,3971702.6,"grid","6385-1705",51,5,"S",1324,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6385-1705-S-L1325",706387.6,3971704.6,"grid","6385-1705",51,5,"S",1325,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6385-1705-S-L1326",706382.1,3971704.5,"grid","6385-1705",51,5,"S",1326,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6385-1705-S-L1327",706380.1,3971707.7,"grid","6385-1705",51,5,"S",1327,"wc","c","blade","proximal blade segment",NA,NA,NA,"n","","",""
"6385-1705-S-L1328",706385.7,3971701.3,"grid","6385-1705",51,5,"S",1328,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6385-1705-S-L1329",706389,3971708.7,"grid","6385-1705",51,5,"S",1329,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6385-1705-S-L1330",706380.3,3971707,"grid","6385-1705",51,5,"S",1330,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1705-S-L1331",706389.6,3971708,"grid","6385-1705",51,5,"S",1331,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6385-1705-S-L1332",706389.1,3971710,"grid","6385-1705",51,5,"S",1332,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6385-1705-S-L1333",706382.7,3971706.4,"grid","6385-1705",51,5,"S",1333,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1705-S-L1334",706383.4,3971709.1,"grid","6385-1705",51,5,"S",1334,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6385-1705-S-L1335",706387,3971709.3,"grid","6385-1705",51,5,"S",1335,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6385-1705-S-L1336",706383.6,3971704.9,"grid","6385-1705",51,5,"S",1336,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6385-1705-S-L1337",706384.4,3971702.1,"grid","6385-1705",51,5,"S",1337,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6385-1705-S-L1338",706388.7,3971704.9,"grid","6385-1705",51,5,"S",1338,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6385-1705-V-L1320",706386.1,3971702.7,"grid","6385-1705",51,5,"V",1320,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6385-1705-V-L1321",706387,3971708.6,"grid","6385-1705",51,5,"V",1321,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6385-1705-V-L1322",706390,3971702.8,"grid","6385-1705",51,5,"V",1322,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6385-1705-V-L1323",706381.5,3971707,"grid","6385-1705",51,5,"V",1323,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6385-1735-S-L1375",706383.1,3971735,"grid","6385-1735",70,5,"S",1375,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1376",706387.7,3971732.5,"grid","6385-1735",70,5,"S",1376,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1377",706389.7,3971734.4,"grid","6385-1735",70,5,"S",1377,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1378",706389.3,3971731.4,"grid","6385-1735",70,5,"S",1378,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1379",706382.6,3971738.3,"grid","6385-1735",70,5,"S",1379,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1380",706380,3971731.1,"grid","6385-1735",70,5,"S",1380,"wc","c","core","bipolar core",50.1,20.5,31.1,"n","","",""
"6385-1735-S-L1381",706387.9,3971735,"grid","6385-1735",70,5,"S",1381,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6385-1735-S-L1382",706385.5,3971738.6,"grid","6385-1735",70,5,"S",1382,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1383",706389.5,3971730.2,"grid","6385-1735",70,5,"S",1383,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1384",706382.1,3971730.5,"grid","6385-1735",70,5,"S",1384,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1385",706388,3971739.9,"grid","6385-1735",70,5,"S",1385,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1386",706381.9,3971736.1,"grid","6385-1735",70,5,"S",1386,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1387",706386.9,3971736.3,"grid","6385-1735",70,5,"S",1387,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1388",706387.6,3971733.5,"grid","6385-1735",70,5,"S",1388,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1389",706388,3971732.6,"grid","6385-1735",70,5,"S",1389,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1390",706387,3971733.4,"grid","6385-1735",70,5,"S",1390,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-S-L1391",706389.6,3971737.2,"grid","6385-1735",70,5,"S",1391,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1735-V-L1472",706380.9,3971733.4,"grid","6385-1735",70,5,"V",1472,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6385-1735-V-L1473",706388.2,3971736.3,"grid","6385-1735",70,5,"V",1473,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6385-1735-V-L1474",706389.2,3971739.1,"grid","6385-1735",70,5,"V",1474,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6385-1735-V-L1475",706381.3,3971737.7,"grid","6385-1735",70,5,"V",1475,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6385-1735-V-L1476",706380.9,3971731.9,"grid","6385-1735",70,5,"V",1476,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6385-1735-V-L1477",706381.4,3971736.2,"grid","6385-1735",70,5,"V",1477,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6385-1745-S-L1222",706385,3971745.5,"grid","6385-1745",50,5,"S",1222,"wc","c","core","flake core",38.5,32.7,60.2,"n","","",""
"6385-1745-S-L1224",706385.7,3971749.6,"grid","6385-1745",50,5,"S",1224,"wc","c","shatter","shatter",30.7,13.7,18,"n","","",""
"6385-1745-S-L1225",706387.8,3971743.6,"grid","6385-1745",50,5,"S",1225,"wc","c","shatter","shatter",26.9,12.8,18.6,"n","","",""
"6385-1745-S-L1226",706383.9,3971745.1,"grid","6385-1745",50,5,"S",1226,"wc","c","core","bipolar core",32.4,11.9,23.6,"n","","",""
"6385-1745-S-L1227",706385.9,3971748.7,"grid","6385-1745",50,5,"S",1227,"wc","c","core","flake core fragment",53.4,15.7,31.4,"n","","",""
"6385-1745-S-L1228",706381.6,3971743.5,"grid","6385-1745",50,5,"S",1228,"wc","c","flake","broken flake",49.6,11.1,31.2,"n","","",""
"6385-1755-S-L1263",706389.5,3971758.6,"grid","6385-1755",50,5,"S",1263,"wc","c","flake","flake fragment",30.5,7.6,13.4,"n","","",""
"6385-1755-S-L1264",706385,3971757.3,"grid","6385-1755",50,5,"S",1264,"wc","c","flake","flake fragment",22.8,4.7,12.1,"n","","",""
"6385-1755-S-L1265",706382.5,3971758.3,"grid","6385-1755",50,5,"S",1265,"wc","c","flake","flake fragment",16.5,3.7,16.2,"n","","",""
"6385-1755-S-L1266",706383.5,3971757.5,"grid","6385-1755",50,5,"S",1266,"wc","c","flake","flake fragment",11,2.6,12.3,"n","","",""
"6395-1705-S-L1367",706392.9,3971703.2,"grid","6395-1705",50,5,"S",1367,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1705-S-L1368",706394.3,3971707.2,"grid","6395-1705",50,5,"S",1368,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1705-S-L1369",706394.8,3971704.8,"grid","6395-1705",50,5,"S",1369,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1405",706399.6,3971738.2,"grid","6395-1735",57,5,"S",1405,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1406",706398.3,3971737.2,"grid","6395-1735",57,5,"S",1406,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1407",706396.9,3971735.9,"grid","6395-1735",57,5,"S",1407,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1408",706392.7,3971735.6,"grid","6395-1735",57,5,"S",1408,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1409",706397,3971732.4,"grid","6395-1735",57,5,"S",1409,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1410",706393.4,3971733.2,"grid","6395-1735",57,5,"S",1410,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1411",706394.8,3971734.2,"grid","6395-1735",57,5,"S",1411,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1412",706396.4,3971733.5,"grid","6395-1735",57,5,"S",1412,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1413",706398.2,3971730.2,"grid","6395-1735",57,5,"S",1413,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1414",706394.2,3971735.2,"grid","6395-1735",57,5,"S",1414,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1415",706392,3971735.6,"grid","6395-1735",57,5,"S",1415,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1416",706393.9,3971734.8,"grid","6395-1735",57,5,"S",1416,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6395-1735-S-L1417",706395.1,3971734.8,"grid","6395-1735",57,5,"S",1417,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1418",706390.6,3971732.7,"grid","6395-1735",57,5,"S",1418,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1419",706396.2,3971731.9,"grid","6395-1735",57,5,"S",1419,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-S-L1420",706390.4,3971734.3,"grid","6395-1735",57,5,"S",1420,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6395-1735-S-L1421",706398.9,3971730.1,"grid","6395-1735",57,5,"S",1421,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6395-1735-S-L1422",706392.9,3971732.7,"grid","6395-1735",57,5,"S",1422,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6395-1735-S-L1423",706393.1,3971735.7,"grid","6395-1735",57,5,"S",1423,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1424",706392.1,3971736.5,"grid","6395-1735",57,5,"S",1424,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1425",706397.1,3971735.4,"grid","6395-1735",57,5,"S",1425,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1426",706395,3971731.1,"grid","6395-1735",57,5,"S",1426,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1427",706399.1,3971739.6,"grid","6395-1735",57,5,"S",1427,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1428",706392.1,3971737.6,"grid","6395-1735",57,5,"S",1428,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1429",706396.2,3971738.3,"grid","6395-1735",57,5,"S",1429,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1430",706393.2,3971732.7,"grid","6395-1735",57,5,"S",1430,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1431",706398.8,3971738.1,"grid","6395-1735",57,5,"S",1431,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1432",706391.1,3971739,"grid","6395-1735",57,5,"S",1432,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1433",706395.9,3971733.6,"grid","6395-1735",57,5,"S",1433,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1434",706396.4,3971732.1,"grid","6395-1735",57,5,"S",1434,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1435",706398.8,3971730.2,"grid","6395-1735",57,5,"S",1435,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1436",706396.1,3971737.7,"grid","6395-1735",57,5,"S",1436,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1437",706398.9,3971738.8,"grid","6395-1735",57,5,"S",1437,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-S-L1438",706398.2,3971736.4,"grid","6395-1735",57,5,"S",1438,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-V-L1458",706393.6,3971731.4,"grid","6395-1735",57,5,"V",1458,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-V-L1459",706391,3971731.3,"grid","6395-1735",57,5,"V",1459,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-V-L1460",706398.7,3971733.4,"grid","6395-1735",57,5,"V",1460,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-V-L1461",706392.2,3971734.8,"grid","6395-1735",57,5,"V",1461,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-V-L1462",706394.5,3971731.8,"grid","6395-1735",57,5,"V",1462,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-V-L1463",706392.4,3971730,"grid","6395-1735",57,5,"V",1463,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-V-L1464",706399.3,3971735.6,"grid","6395-1735",57,5,"V",1464,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-V-L1465",706390.1,3971731.1,"grid","6395-1735",57,5,"V",1465,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-V-L1466",706393.8,3971732.6,"grid","6395-1735",57,5,"V",1466,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-V-L1467",706392.3,3971731.2,"grid","6395-1735",57,5,"V",1467,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-V-L1468",706397.9,3971736.5,"grid","6395-1735",57,5,"V",1468,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6395-1735-V-L1469",706392,3971740,"grid","6395-1735",57,5,"V",1469,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-V-L1470",706394.8,3971735.2,"grid","6395-1735",57,5,"V",1470,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1735-V-L1471",706390.3,3971735.2,"grid","6395-1735",57,5,"V",1471,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6395-1745-S-L1242",706398,3971748.8,"grid","6395-1745",70,5,"S",1242,"wc","c","flake","broken flake",30,14.6,37.4,"n","","",""
"6395-1745-S-L1243",706396.5,3971746,"grid","6395-1745",70,5,"S",1243,"wc","c","shatter","shatter",33.3,16.7,26.1,"n","","",""
"6395-1745-S-L1244",706390.8,3971749,"grid","6395-1745",70,5,"S",1244,"wc","c","flake","broken flake",36.8,9.3,29.2,"n","","",""
"6395-1755-V-L1262",706397.8,3971753,"grid","6395-1755",57,5,"V",1262,"wc","c","core","flake core fragment",39.5,21.9,32.7,"n","","",""
"6395-1755-V-L1269",706399,3971754.5,"grid","6395-1755",57,5,"V",1269,"wc","c","shatter","shatter",23,10,19.1,"n","","",""
"6405-1705-S-L1339",706408,3971704.1,"grid","6405-1705",70,5,"S",1339,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6405-1705-S-L1340",706403.3,3971709.5,"grid","6405-1705",70,5,"S",1340,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6405-1705-S-L1341",706403,3971709.9,"grid","6405-1705",70,5,"S",1341,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6405-1705-S-L1342",706403.2,3971705.2,"grid","6405-1705",70,5,"S",1342,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6405-1705-S-L1343",706403.4,3971702,"grid","6405-1705",70,5,"S",1343,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6405-1705-S-L1344",706403.2,3971708.3,"grid","6405-1705",70,5,"S",1344,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6405-1705-S-L1345",706404.5,3971706.3,"grid","6405-1705",70,5,"S",1345,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6405-1705-S-L1346",706408.3,3971705,"grid","6405-1705",70,5,"S",1346,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6405-1705-S-L1347",706401.6,3971702.7,"grid","6405-1705",70,5,"S",1347,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6405-1705-S-L1348",706403.2,3971701,"grid","6405-1705",70,5,"S",1348,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6405-1705-S-L1349",706407.4,3971706,"grid","6405-1705",70,5,"S",1349,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6405-1705-S-L1350",706401.6,3971704.1,"grid","6405-1705",70,5,"S",1350,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6405-1705-V-L1366",706400.3,3971700.7,"grid","6405-1705",70,5,"V",1366,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6405-1735-S-L1439",706403,3971733.5,"grid","6405-1735",60,5,"S",1439,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6405-1735-S-L1440",706409.1,3971739.9,"grid","6405-1735",60,5,"S",1440,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6405-1735-S-L1441",706403.1,3971730.9,"grid","6405-1735",60,5,"S",1441,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6405-1735-S-L1442",706403.9,3971732.1,"grid","6405-1735",60,5,"S",1442,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6405-1735-S-L1443",706400.3,3971733.4,"grid","6405-1735",60,5,"S",1443,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6405-1735-S-L1444",706404.2,3971731.1,"grid","6405-1735",60,5,"S",1444,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6405-1735-S-L1445",706402.1,3971731.4,"grid","6405-1735",60,5,"S",1445,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6405-1735-S-L1446",706408.7,3971739.1,"grid","6405-1735",60,5,"S",1446,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6405-1735-S-L1447",706406.4,3971737.9,"grid","6405-1735",60,5,"S",1447,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6405-1735-S-L1448",706407.4,3971730.5,"grid","6405-1735",60,5,"S",1448,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6405-1735-S-L1449",706402.5,3971733.2,"grid","6405-1735",60,5,"S",1449,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6405-1735-S-L1450",706404.3,3971735,"grid","6405-1735",60,5,"S",1450,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6405-1735-S-L1451",706401.2,3971735.2,"grid","6405-1735",60,5,"S",1451,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6405-1735-S-L1452",706402.8,3971737.4,"grid","6405-1735",60,5,"S",1452,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6405-1735-S-L1453",706409.1,3971737,"grid","6405-1735",60,5,"S",1453,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6405-1735-S-L1454",706404.3,3971738.7,"grid","6405-1735",60,5,"S",1454,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6405-1735-S-L1455",706401.6,3971735.9,"grid","6405-1735",60,5,"S",1455,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6405-1735-S-L1456",706409,3971736.5,"grid","6405-1735",60,5,"S",1456,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6405-1735-S-L1457",706409.2,3971735.7,"grid","6405-1735",60,5,"S",1457,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6415-1695-S-L1317",706411.2,3971692.1,"grid","6415-1695",70,5,"S",1317,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6415-1705-S-L1351",706419.5,3971707,"grid","6415-1705",50,5,"S",1351,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6415-1705-S-L1352",706412.4,3971701,"grid","6415-1705",50,5,"S",1352,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6415-1705-S-L1353",706414.6,3971704.7,"grid","6415-1705",50,5,"S",1353,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6415-1705-S-L1354",706412.1,3971704.6,"grid","6415-1705",50,5,"S",1354,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6415-1705-S-L1355",706412.2,3971702.8,"grid","6415-1705",50,5,"S",1355,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6415-1705-S-L1356",706413.2,3971705.3,"grid","6415-1705",50,5,"S",1356,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6415-1705-S-L1357",706412.9,3971701.9,"grid","6415-1705",50,5,"S",1357,"wc","c","flake","flake fragment",NA,NA,NA,"n","","",""
"6415-1705-S-L1358",706415.6,3971700.8,"grid","6415-1705",50,5,"S",1358,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6415-1705-S-L1359",706415.5,3971706.1,"grid","6415-1705",50,5,"S",1359,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6415-1705-S-L1360",706411.6,3971701.2,"grid","6415-1705",50,5,"S",1360,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6415-1705-S-L1361",706416.1,3971702.3,"grid","6415-1705",50,5,"S",1361,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6415-1705-S-L1362",706417.5,3971700.2,"grid","6415-1705",50,5,"S",1362,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6415-1705-S-L1363",706416.4,3971701.1,"grid","6415-1705",50,5,"S",1363,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6415-1705-S-L1364",706418.7,3971708.7,"grid","6415-1705",50,5,"S",1364,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6415-1705-S-L1365",706418.7,3971706.7,"grid","6415-1705",50,5,"S",1365,"wc","c","shatter","shatter",NA,NA,NA,"n","","",""
"6415-1715-S-L1271",706413.4,3971714.5,"grid","6415-1715",60,5,"S",1271,"wc","c","core","flake core",29.8,27.8,18,"n","","",""
"6415-1715-S-L1272",706419.6,3971710.4,"grid","6415-1715",60,5,"S",1272,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6415-1715-S-L1273",706413.5,3971712.8,"grid","6415-1715",60,5,"S",1273,"wc","c","flake","flake",NA,NA,NA,"n","","",""
"6415-1715-S-L1274",706415.6,3971715,"grid","6415-1715",60,5,"S",1274,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6415-1715-S-L1275",706410.4,3971714,"grid","6415-1715",60,5,"S",1275,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6415-1715-S-L1276",706419.6,3971717,"grid","6415-1715",60,5,"S",1276,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
"6415-1715-S-L1277",706410.4,3971710.3,"grid","6415-1715",60,5,"S",1277,"wc","c","flake","broken flake",NA,NA,NA,"n","","",""
