"UID","Xsugg","Ysugg","Type","Unit","Walker","PassGrid","Section","SherdNo","VesselPart","PartType","VesselType","OtherType","Thickness","Coarseness","MaxSize","Feature","Comments","FabricType","MNLN","FNEB1","EB2","LPrePal","FPal","SPal","TPal","PPalPG","Geom","Arch","Class","Hell","ERom","MRom","LRom","EByz","MByz","EVen","MVen","LVen","Recent","Other"
"4163-17-1-65-14",706561.70,3972154.80,"tract","4163",17,1,"65",14,"B","U","Pith","Vroom P3A","M","M",8.40,"Y","Plastic rib on exterior/glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-15",706562.00,3972158.30,"tract","4163",17,1,"65",15,"Ba","BF","Pith","Vroom P3A","Tk","M",8.20,"Y","Glaze interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-16",706560.20,3972156.50,"tract","4163",17,1,"65",16,"B","U","Clo","Vroom CW19","M","F",5.20,"Y","Glaze interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-17",706562.00,3972152.30,"tract","4163",17,1,"65",17,"R","U","SOpe","Vroom F2?","Tn","F",3.20,"Y","Glaze interior and exterior/decoration exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-18",706561.40,3972157.80,"tract","4163",17,1,"65",18,"R","U","LOpe?","Vroom F10","M","F",4.00,"Y","Glaze interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,0
"4163-17-1-65-19",706560.20,3972153.10,"tract","4163",17,1,"65",19,"B","U","LOpe","Vroom F10","Tn","F",2.20,"Y","Yellow glaze on interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,0
"4163-17-1-65-2",706561.20,3972151.00,"tract","4163",17,1,"65",2,"B","U","Pith","Vroom P3A","Tk","M",9.50,"Y","Plastic rib on exterior, glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-20",706561.00,3972153.40,"tract","4163",17,1,"65",20,"B","U","Clo","Vroom CW19","M","M",4.80,"Y","Glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-21",706561.40,3972152.80,"tract","4163",17,1,"65",21,"B","U","U","Vroom CW8D?","M","F",3.90,"Y","Glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-22",706560.50,3972154.60,"tract","4163",17,1,"65",22,"R?","RE?","LOpe","Vroom CW1C","M","F",4.60,"Y","Brown and white glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-23",706560.10,3972155.60,"tract","4163",17,1,"65",23,"H","HV","CPot?","Vroom CW2C?","M","F",3.60,"Y","Ridge below exterior rim",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"4163-17-1-65-24",706561.30,3972157.90,"tract","4163",17,1,"65",24,"B","U","CPot","Vroom CW2A","M","F",2.70,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-25",706562.60,3972152.70,"tract","4163",17,1,"65",25,"B","U","CPot?","U","M","F",3.60,"Y","Burnt. Glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-26",706561.60,3972159.80,"tract","4163",17,1,"65",26,"B","U","U","Vroom CW10C","M","M",4.30,"Y","Glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"4163-17-1-65-3",706560.70,3972159.80,"tract","4163",17,1,"65",3,"R","RR","JCon","Vroom CW5","M","F",6.80,"Y","Glaze interior and exterior/ledged rim",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-4",706560.40,3972155.00,"tract","4163",17,1,"65",4,"B","U","Pith","Vroom P3A","Tk","M",4.50,"Y","Glaze on interior/plastic rib on exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-5",706561.40,3972156.20,"tract","4163",17,1,"65",5,"B","U","CPot","Vroom CW2A","M","M",6.80,"Y","Brown glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-6",706561.00,3972155.40,"tract","4163",17,1,"65",6,"Ba","BR?","U","Vroom CW5","M","F",4.20,"Y","Yellow glaze on interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-7",706560.40,3972155.60,"tract","4163",17,1,"65",7,"B","U","Pith","Vroom P3","Tk","M",7.00,"Y","Plastic rib on exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-8",706560.40,3972157.50,"tract","4163",17,1,"65",8,"B","U","SOpe","Vroom F17","Tn","F",1.50,"Y","White glaze interior and exterior/lettering on exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-65-9",706561.50,3972159.90,"tract","4163",17,1,"65",9,"Ba","BD?","U","Vroom CW1C","M","F",6.00,"Y","Brown and white glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-17-1-75-1",706560.20,3972166.00,"tract","4163",17,1,"75",1,"H","HV","JCon","Vroom CW8A","M","F",6.50,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-29-1-65-1",706576.70,3972153.50,"tract","4163",29,1,"65",1,"Ba?","BF?","SOpe?","Vroom F10","M","F",4.00,"Y","Glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,20,0
"4163-29-1-95-1",706577.80,3972184.30,"tract","4163",29,1,"95",1,"H","HV","U","Vroom CW7?","M","M",5.50,"Y","Calcite.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"4163-29-1-95-2",706578.20,3972181.80,"tract","4163",29,1,"95",2,"H","HV","JCon","Vroom CW8C","M","F",7.50,"Y","Green glaze",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-29-1-95-3",706576.40,3972184.90,"tract","4163",29,1,"95",3,"B","U","U","U","M","F",5.60,"Y","Incised line on exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"4163-39-1-65-1",706544.50,3972159.20,"tract","4163",39,1,"65",1,"Ba","BF?","JCon","Vroom CW5","M","M",21.00,"Y","Glaze interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-39-1-65-2",706544.40,3972156.30,"tract","4163",39,1,"65",2,"B","U","Pith","Vroom P3A","Tk","M",25.00,"Y","Plastic bands  on exterior/brown-green glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-39-1-65-3",706545.50,3972157.50,"tract","4163",39,1,"65",3,"B","U","Pith","Vroom P3A","Tk","M",10.00,"Y","Plastic band on exterior/brown-green glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-39-1-65-4",706545.90,3972159.90,"tract","4163",39,1,"65",4,"B","U","CPot","Vroom CW2A","M","M",9.50,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-39-1-65-5",706544.30,3972156.20,"tract","4163",39,1,"65",5,"H","HV","JCon","Vroom CW8C","M","F",7.00,"Y","Brown-green glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-39-1-65-6",706544.40,3972153.00,"tract","4163",39,1,"65",6,"B","U","LOpe?","Vroom CW1G","M","F",10.20,"Y","Brown glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4163-39-1-65-7",706544.20,3972157.50,"tract","4163",39,1,"65",7,"H","HV","JCon","Vroom CW8C","M","F",6.30,"Y","Ridging along top of handle/glazed",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4164-14-1-25-1",706529.70,3972070.60,"tract","4164",14,1,"25",1,"H","HV","U","U","M","F",6.80,"Y",,,0,0,0,0,0,0,0,0,0,0,10,40,0,0,0,0,0,0,0,0,0,50
"4164-14-1-25-2",706528.80,3972074.70,"tract","4164",14,1,"25",2,"R","RE","U","Vroom CW7B?","Tn","M",2.20,"Y","Rim has ridge running along it. Quartz/calcite, mudstone and mica.","OUT(13)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,20,0,0
"4164-17-1-45-1",706560.80,3972052.00,"tract","4164",17,1,"45",1,"R?","RE?","CPot","Vroom CW2A","Tn","F",4.60,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4164-17-1-45-2",706561.60,3972046.40,"tract","4164",17,1,"45",2,"R","U","CPot","Vroom CW2A","M","F",2.80,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4164-17-1-5-1",706561.00,3972090.70,"tract","4164",17,1,"5",1,"R","RR","CPot","Vroom CW2E","M","M",3.80,"Y","Glaze on interior and exterior rim/ledged rim","Pink Provencal cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4164-17-1-55-1",706561.40,3972038.40,"tract","4164",17,1,"55",1,"B","U","Pith","Vroom P3B","Tk","F",11.00,"Y","Brown-green glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4164-17-1-85-1",706560.90,3972011.90,"tract","4164",17,1,"85",1,"R","RE?","LOpe","Vroom F2","M","F",5.00,"Y","White glaze on interior and exterior/decoration on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4165-17-1-95-1",706562.70,3971904.90,"tract","4165",17,1,"95",1,"H","HV","JCon","Vroom CW7?","Tk","M",7.50,"Y","Wide rib on top of handle/amph?",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,70,0
"4165-17-1-95-2",706563.00,3971908.60,"tract","4165",17,1,"95",2,"Ba?","BF?","CPot","Vroom CW2A","Tn","F",2.80,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4165-39-1-85-1",706580.40,3971918.00,"tract","4165",39,1,"85",1,"R and H","RF and HV","CPot","Vroom CW2A","M","M",4.60,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"4166-29-1-45-1",706547.30,3971858.00,"tract","4166",29,1,"45",1,"Ba","BR?","LOpe","PRS","Tn","F",6.90,"Y","LRC bowl; red slip on interior and exterior","PRS fabric?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"4166-29-1-45-2",706546.20,3971849.90,"tract","4166",29,1,"45",2,"B","U","JCon","LRA 2?","M","F",4.70,"Y","LRA 2? incised lines on exterior","LRA fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"4166-39-1-45-1",706580.30,3971857.10,"tract","4166",39,1,"45",1,"Ba","BR?","LOpe","PRS?","M","F",4.60,"Y","LRC?  Bowl/plate.",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"4166-39-1-65-1",706581.00,3971834.10,"tract","4166",39,1,"65",1,"H","RE","CPot","U","Tn","M",2.50,"Y","Cooking ware; later fabric? Crystalline quartz, mudstone and biotite inclusions.","OUT(3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50
"4166-39-1-65-2",706581.00,3971835.40,"tract","4166",39,1,"65",2,"B","U","JCon","LRA 2?","Tn","F",3.20,"Y","LRA 2? Finely ridged on exterior","LRA 2 fabric?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"4168-14-1-35-1",706612.10,3971891.60,"tract","4168",14,1,"35",1,"Ba","BD?","LOpe","Vroom F2","M","F",7.50,"Y","Glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4168-14-1-35-2",706610.80,3971893.80,"tract","4168",14,1,"35",2,"B","U","CPot","Vroom CW2A","M","F",3.90,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4168-14-1-35-3",706611.40,3971889.10,"tract","4168",14,1,"35",3,"B","U","SOpe","Vroom F3","Tn","F",3.00,"Y","White glaze on interior and exterior/decoration on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"4168-17-1-75-1",706640.40,3971850.50,"tract","4168",17,1,"75",1,"B","U","JCon?","LRA 2?","M","F",5.20,"Y","LRA 2? Finely ridged on exterior","LRA 2 fabric?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"4168-17-1-75-2",706640.30,3971856.20,"tract","4168",17,1,"75",2,"B","U","JCon?","LRA 2?","M","F",5.40,"Y","LRA 2? Finely ridged on exterior","LRA 2 fabric?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"4168-17-1-75-3",706640.40,3971848.90,"tract","4168",17,1,"75",3,"B","Car","CPot","Vroom CW2C","M","M",5.60,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"4168-17-1-95-1",706641.00,3971838.60,"tract","4168",17,1,"95",1,"B","U","CPot","Vroom CW2A","M","F",3.80,"Y","Glazed interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4168-17-1-95-2",706640.70,3971838.50,"tract","4168",17,1,"95",2,"B","U","CPot","Vroom CW2A","M","M",3.70,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4168-17-1-95-3",706641.60,3971837.70,"tract","4168",17,1,"95",3,"B","U","Clo","Vroom CW9A","M","F",4.00,"Y","Glaze interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4168-17-1-95-4",706640.50,3971835.70,"tract","4168",17,1,"95",4,"B","U","SOpe","Vroom F30","M","F",3.90,"Y","Glaze interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4168-17-1-95-5",706641.60,3971838.50,"tract","4168",17,1,"95",5,"R","RR","CPot?","Vroom CW3C","M","F",3.60,"Y","Glaze interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4168-29-1-25-1",706625.60,3971905.00,"tract","4168",29,1,"25",1,"B","U","CPot?","Vroom CW3C","M","F",7.10,"Y","Brown glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4168-29-1-25-2",706627.10,3971901.80,"tract","4168",29,1,"25",2,"B","U","SOpe","Vroom F3","Tn","F",2.20,"Y","White glaze on interior and exterior/decoration exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"4168-29-1-25-3",706626.00,3971905.30,"tract","4168",29,1,"25",3,"Ba","BD","LOpe","Vroom CW1C","M","F",5.60,"Y","Brown and yellow glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4168-29-1-25-4",706625.80,3971905.60,"tract","4168",29,1,"25",4,"R and H","RF and HV","CPot","Vroom CW2A","Tn","M",4.90,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4168-29-1-25-5",706625.80,3971901.70,"tract","4168",29,1,"25",5,"B","U","CPot","Vroom CW2A","Tn","F",3.60,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4168-29-1-25-6",706626.80,3971904.30,"tract","4168",29,1,"25",6,"B","U","LOpe?","Vroom F9B","M","F",3.80,"Y","Green-brown glaze on interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"4168-29-1-25-7",706626.10,3971904.20,"tract","4168",29,1,"25",7,"B","U","CPot","Vroom CW2A","M","F",2.40,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4168-29-1-35-1",706626.80,3971899.20,"tract","4168",29,1,"35",1,"Ba?","U","U","U","M","F",3.30,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"4168-29-1-85-1",706625.20,3971854.50,"tract","4168",29,1,"85",1,"R","RE","U","U","M","F",4.70,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"4168-29-1-95-1",706626.90,3971844.00,"tract","4168",29,1,"95",1,"R","RR","JOpe","Vroom CW5","Tn","F",8.20,"Y","Glaze interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4169-14-1-25-1",706671.00,3971952.80,"tract","4169",14,1,"25",1,"H","HV","JCon","Amphora","M","M",8.00,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50
"4169-14-1-25-2",706670.80,3971951.40,"tract","4169",14,1,"25",2,"H","HV","Pith?","Vroom P10?","M","M",8.10,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"4169-14-1-25-3",706670.40,3971951.90,"tract","4169",14,1,"25",3,"R","U","CPot","Vroom CW2A","M","F",4.50,"Y","Green glaze on exterior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0
"4169-14-1-35-1",706671.30,3971958.40,"tract","4169",14,1,"35",1,"H","HH?","JCon","Amphora","M","M",5.70,"Y","Coarseware",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50
"4169-14-1-35-2",706670.20,3971957.40,"tract","4169",14,1,"35",2,"B","U","JCon","LRA 2?","Tk","F",4.80,"Y","LRA 2? incised lines on exterior","LRA 2 fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"4169-14-1-35-3",706669.40,3971956.20,"tract","4169",14,1,"35",3,"B","U","Clo","Vroom CW5","Tk","M",8.00,"Y","Brown-green glaze on interior and exterior rim",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4169-14-1-35-4",706670.00,3971955.50,"tract","4169",14,1,"35",4,"B","U","JCon","LRA 4?","M","M",4.10,"Y","LRA 4? Finely ridged on exterior","LRA 4 fabric?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"4169-14-1-45-1",706669.80,3971965.00,"tract","4169",14,1,"45",1,"H","HV","JCon","Amphora","Tk","M",7.20,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"4169-14-1-45-2",706670.60,3971968.20,"tract","4169",14,1,"45",2,"H","HV","U","U","M","F",6.50,"Y","Faint rib on top of handle",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"4169-14-1-45-3",706671.10,3971971.00,"tract","4169",14,1,"45",3,"R","RE","SOpe","Vroom F1A","M","F",5.00,"Y","Brown and yellow glaze interior/ledged rim",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"4169-14-1-45-4",706669.60,3971965.60,"tract","4169",14,1,"45",4,"B","U","LOpe","Vroom CW1E","M","F",3.20,"Y","Brown glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4169-14-1-55-1",706669.80,3971978.10,"tract","4169",14,1,"55",1,"H","HV","JCon","Vroom CW8A","M","F",12.80,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4169-14-1-55-2",706671.10,3971983.10,"tract","4169",14,1,"55",2,"H","HH","U","U","M","C",7.50,"Y","Pushed through handle; ovoid section handle of medium to large vessel","SAT",0,0,10,20,30,30,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4169-14-1-55-3",706669.80,3971978.40,"tract","4169",14,1,"55",3,"H","HV","JCon","Vroom CW7E?","M","M",6.20,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0
"4169-29-1-15-1",706654.90,3971936.90,"tract","4169",29,1,"15",1,"Ba","BR","SOpe","Vroom F1B","M","F",6.10,"Y","Green glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
"4169-29-1-25-1",706654.60,3971954.60,"tract","4169",29,1,"25",1,"R","RR","JCon?","Vroom CW7E?","M","M",9.20,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0
"4169-29-1-65-1",706655.20,3971987.20,"tract","4169",29,1,"65",1,"B","U","JCon","LRA 2?","M","M",4.80,"Y","LRA 2 ? Finely ridged on exterior","LRA 2 fabric?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"4169-29-1-65-2",706655.40,3971989.30,"tract","4169",29,1,"65",2,"R","RF","CPot","Vroom CW2A","M","M",3.50,"Y","Glaze on interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4169-29-1-65-3",706655.80,3971984.40,"tract","4169",29,1,"65",3,"B","U","JCon?","LRA","M","F",7.00,"Y","LRA; finely ridged exterior","LRA fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
"4170-14-1-5-1",706670.60,3972301.10,"tract","4170",14,1,"5",1,"B","U","JCon","LRA 2?","M","F",3.30,"Y","LRA 2? Finely ridged on exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"4170-14-1-5-2",706672.10,3972295.20,"tract","4170",14,1,"5",2,"B","U","JCon","Amphora","Tn","F",2.60,"Y","Incised lines on exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"4171-14-1-75-1",706671.10,3972130.30,"tract","4171",14,1,"75",1,"B","U","Pith","Vroom P3A","Tk","M",8.20,"Y","Plastic rib on exterior/green glaze interior and exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4171-18-1-35-1",706608.40,3972171.30,"tract","4171",18,1,"35",1,"H","HV","JCon","Vroom CW8A","M","F",10.20,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4172-14-1-15-1",706669.80,3972098.20,"tract","4172",14,1,"15",1,"B","U","Pith","Vroom P3A","Tk","M",13.60,"Y","Plastic rib on exterior/green glaze on interior/pithos?",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4172-14-1-5-1",706670.90,3972100.40,"tract","4172",14,1,"5",1,"B","U","JCon","LRA 2?","M","M",4.00,"Y","LRA 2 fabric? Finely ridged on exterior","LRA 2 fabric?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"4172-17-1-5-1",706639.10,3972107.60,"tract","4172",17,1,"5",1,"B","U","Pith","Vroom P3A","Tk","M",6.00,"Y","Plastic rib on exterior/green glaze on interior/pithos?",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4172-17-1-5-2",706638.90,3972103.40,"tract","4172",17,1,"5",2,"B","U","LOpe","Vroom CW1C","M","F",5.50,"Y","Brown and white glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4172-17-1-5-3",706639.90,3972108.80,"tract","4172",17,1,"5",3,"B","U","LOpe","Vroom F2","M","F",4.30,"Y","Cream glaze interior and exterior/decoration exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4172-17-1-55-1",706639.40,3972061.30,"tract","4172",17,1,"55",1,"B","U","Pith","Vroom P3A","Tk","M",8.00,"Y","Plastic band on exterior/brown-green glaze on interior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4172-17-1-55-2",706639.60,3972061.20,"tract","4172",17,1,"55",2,"B","U","CPot","Vroom CW2E","M","M",3.00,"Y","Glazed interior","Pink Provencal cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4172-17-1-55-3",706640.10,3972054.60,"tract","4172",17,1,"55",3,"B","U","CPot","Vroom CW2A","Tn","F",2.10,"Y","Glazed interior","Micaceous Siphnian cooking pot fabric",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4172-17-1-55-4",706640.00,3972057.40,"tract","4172",17,1,"55",4,"B","U","LOpe","Vroom F2","Tn","F",3.20,"Y","White glaze on interior and exterior/decoration exterior",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4172-29-1-5-1",706655.50,3972102.30,"tract","4172",29,1,"5",1,"R","RE","Pith","Vroom P3A","Tk","M",8.00,"Y",,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"4172-29-1-85-1",706655.30,3972034.60,"tract","4172",29,1,"85",1,"R?","RE?","U","U","M","F",6.20,"Y","Coarseware",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50
"4173-14-1-35-1",706743.60,3971891.70,"tract","4173",14,1,"35",1,"B","U","JCon","LRA 2?","M","F",6.50,"Y","LRA 2? Finely ridged on exterior","LRA 2 fabric?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
"4173-14-1-35-2",706743.10,3971892.80,"tract","4173",14,1,"35",2,"B","U","JCon","LRA 2?","M","M",4.40,"Y","LRA 2? Finely ridged on exterior","LRA fabric?",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
